analysis_timestamp,lad19cd,ex_prob
2020-07-06T16:24:08Z,E07000240,0.271
2020-07-06T16:24:08Z,E07000241,0.261
2020-07-06T16:24:08Z,E07000242,0.282
2020-07-06T16:24:08Z,E07000243,0.312
2020-07-06T16:24:08Z,E07000244,0.43
2020-07-06T16:24:08Z,E07000245,0.32
2020-07-06T16:24:08Z,E07000246,0.389
2020-07-06T16:24:08Z,E08000001,0.173
2020-07-06T16:24:08Z,E08000002,0.282
2020-07-06T16:24:08Z,E08000003,0.159
2020-07-06T16:24:08Z,E08000004,0.178
2020-07-06T16:24:08Z,E08000005,0.167
2020-07-06T16:24:08Z,E08000006,0.171
2020-07-06T16:24:08Z,E08000007,0.318
2020-07-06T16:24:08Z,E08000008,0.23
2020-07-06T16:24:08Z,E08000009,0.164
2020-07-06T16:24:08Z,E08000010,0.372
2020-07-06T16:24:08Z,E08000011,0.294
2020-07-06T16:24:08Z,E08000012,0.294
2020-07-06T16:24:08Z,E08000013,0.35
2020-07-06T16:24:08Z,E08000014,0.407
2020-07-06T16:24:08Z,E08000015,0.277
2020-07-06T16:24:08Z,E08000016,0.184
2020-07-06T16:24:08Z,E08000017,0.302
2020-07-06T16:24:08Z,E08000018,0.204
2020-07-06T16:24:08Z,E08000019,0.204
2020-07-06T16:24:08Z,E08000021,0.408
2020-07-06T16:24:08Z,E08000022,0.392
2020-07-06T16:24:08Z,E08000023,0.47
2020-07-06T16:24:08Z,E08000024,0.513
2020-07-06T16:24:08Z,E08000025,0.32
2020-07-06T16:24:08Z,E08000026,0.347
2020-07-06T16:24:08Z,E08000027,0.356
2020-07-06T16:24:08Z,E08000028,0.431
2020-07-06T16:24:08Z,E08000029,0.242
2020-07-06T16:24:08Z,E08000030,0.398
2020-07-06T16:24:08Z,E08000031,0.283
2020-07-06T16:24:08Z,E08000032,0.191
2020-07-06T16:24:08Z,E08000033,0.115
2020-07-06T16:24:08Z,E08000034,0.177
2020-07-06T16:24:08Z,E08000035,0.196
2020-07-06T16:24:08Z,E08000036,0.218
2020-07-06T16:24:08Z,E08000037,0.495
2020-07-06T16:24:08Z,"E09000001,E09000033",0.061
2020-07-06T16:24:08Z,E09000002,0.192
2020-07-06T16:24:08Z,E09000003,0.307
2020-07-06T16:24:08Z,E09000004,0.411
2020-07-06T16:24:08Z,E09000005,0.34
2020-07-06T16:24:08Z,E09000006,0.404
2020-07-06T16:24:08Z,E09000007,0.047
2020-07-06T16:24:08Z,E09000008,0.285
2020-07-06T16:24:08Z,E09000009,0.241
2020-07-06T16:24:08Z,E09000010,0.296
2020-07-06T16:24:08Z,E09000011,0.3
2020-07-06T16:24:08Z,E09000012,0.133
2020-07-06T16:24:08Z,E09000013,0.137
2020-07-06T16:24:08Z,E09000014,0.14
2020-07-06T16:24:08Z,E09000015,0.375
2020-07-06T16:24:08Z,E09000016,0.263
2020-07-06T16:24:08Z,E09000017,0.187
2020-07-06T16:24:08Z,E09000018,0.236
2020-07-06T16:24:08Z,E09000019,0.027
2020-07-06T16:24:08Z,E09000020,0.092
2020-07-06T16:24:08Z,E09000021,0.317
2020-07-06T16:24:08Z,E09000022,0.265
2020-07-06T16:24:08Z,E09000023,0.344
2020-07-06T16:24:08Z,E09000024,0.343
2020-07-06T16:24:08Z,E09000025,0.3
2020-07-06T16:24:08Z,E09000026,0.36
2020-07-06T16:24:08Z,E09000027,0.147
2020-07-06T16:24:08Z,E09000028,0.223
2020-07-06T16:24:08Z,E09000029,0.363
2020-07-06T16:24:08Z,E09000030,0.043
2020-07-06T16:24:08Z,E09000031,0.329
2020-07-06T16:24:08Z,E09000032,0.194
